0 0.95
0.000022675736961451248 0.9405156897593164
0.000045351473922902495 0.9124327725754582
0.00006802721088435374 0.8668447655301111
0.00009070294784580499 0.8055198688875294
0.00011337868480725624 0.7308220654910246
0.00013605442176870748 0.6456057220194213
0.00015873015873015873 0.5530884767773856
0.00018140589569160998 0.45670818361784404
0.00020408163265306123 0.3599704040733163
0.00022675736961451248 0.26629336694816497
0.00024943310657596373 0.17885742707365582
0.00027210884353741496 0.10046584754996679
0.00029478458049886624 0.033423212043082795
0.00031746031746031746 -0.02056303085933936
0.00034013605442176874 -0.060453443980748034
0.00036281179138321996 -0.08591670826167525
0.0003854875283446712 -0.097337171444497
0.00040816326530612246 -0.09578953345057767
0.0004308390022675737 -0.08298185996828958
0.00045351473922902497 -0.06116955815978711
0.0004761904761904762 -0.033044270732855464
0.0004988662131519275 -0.0016027867396084979
0.0005215419501133787 0.02999802261457482
0.0005442176870748299 0.05859359854561354
0.0005668934240362812 0.08116444127340056
0.0005895691609977325 0.09498221420956218
0.0006122448979591836 0.09774251379040177
0.0006349206349206349 0.08767822014678234
0.0006575963718820862 0.06364822803527087
0.0006802721088435375 0.025197478532378248
0.0007029478458049886 -0.027414481097271737
0.0007256235827664399 -0.09321774867748467
0.0007482993197278912 -0.17056897444870722
0.0007709750566893424 -0.257219281805463
0.0007936507936507937 -0.350410145805515
0.0008163265306122449 -0.44699289967342143
0.0008390022675736962 -0.5435664622203866
0.0008616780045351474 -0.6366270476690424
0.0008843537414965987 -0.722723071648391
0.0009070294784580499 -0.7986082280447722
0.0009297052154195011 -0.8613857918509902
0.0009523809523809524 -0.9086375995009237
0.0009750566893424037 -0.9385318523918936
0.000997732426303855 -0.9499048498100564
0.0010204081632653062 -0.9423129405970745
0.0010430839002267575 -0.9160523348129481
0.0010657596371882086 -0.8721458758637679
0.0010884353741496598 -0.8122973736960828
0.0011111111111111111 -0.7388155724715451
0.0011337868480725624 -0.6545112046295847
0.0011564625850340137 -0.5625718047164938
0.001179138321995465 -0.46641996524527085
0.0012018140589569162 -0.36956146726300315
0.0012244897959183673 -0.27543017611279763
0.0012471655328798186 -0.18723673726954226
0.0012698412698412698 -0.10782793154751791
0.0012925170068027211 -0.039563061425445634
0.0013151927437641724 0.015787037092276857
